bloque,cfg,nombre,dia,minZ,elev,unidad_o_pareja,bisection_deg,barrido_fino_deg,delta_deg,cruces
minGroundLight,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1140,38.786,"[7]",46.346443,46.346600,0.00015671,0
minGroundLight,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1140,38.786,"[8]",46.346443,46.346600,0.00015671,0
minGroundLight,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1140,38.786,"[9]",46.346443,46.346600,0.00015671,0
minGroundLight,12,"Zaragoza · aleatorio 42 · N-S aleatorio 2° · mono · tresbolillo ×1 · 6 filas · az -20°",21-mar,760,48.259,"[5]",27.302844,27.303000,0.00015641,0
minGroundLight,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-mar,720,48.724,"[0]",5.429344,5.429500,0.00015583,0
minGroundLight,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-mar,720,48.724,"[1]",5.429344,5.429500,0.00015583,0
minGroundLight,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-mar,720,48.724,"[2]",5.429344,5.429500,0.00015583,0
minGroundLight,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-mar,720,48.724,"[3]",5.429344,5.429500,0.00015583,0
minGroundLight,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,800,41.545,"[0,1]",43.782846,43.783000,0.00015352,0
minGroundLight,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,1000,49.919,"[4,5]",20.368047,20.368200,0.00015287,0
minGroundLight,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,740,71.599,"[4,5]",3.348850,3.349000,0.00015031,0
minGroundLight,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,740,71.599,"[6,7]",3.348850,3.349000,0.00015031,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[0]",46.471453,46.471600,0.00014707,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[1]",46.471453,46.471600,0.00014707,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[2]",46.471453,46.471600,0.00014707,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[3]",46.471453,46.471600,0.00014707,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[4]",46.471453,46.471600,0.00014707,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[5]",46.471453,46.471600,0.00014707,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[6]",46.471453,46.471600,0.00014707,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-dic,780,36.968,"[7]",46.471453,46.471600,0.00014707,0
minGroundLight,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,"[0]",2.342853,2.343000,0.00014680,0
minGroundLight,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,"[1]",2.342853,2.343000,0.00014680,0
minGroundLight,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,900,33.860,"[0]",44.390254,44.390400,0.00014563,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[0]",22.555155,22.555300,0.00014532,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[1]",22.555155,22.555300,0.00014532,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[2]",22.555155,22.555300,0.00014532,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[3]",22.555155,22.555300,0.00014532,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[4]",22.555155,22.555300,0.00014532,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[5]",22.555155,22.555300,0.00014532,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[6]",22.555155,22.555300,0.00014532,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,"[7]",22.555155,22.555300,0.00014532,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,940,46.569,"[0]",22.555155,22.555300,0.00014532,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,940,46.569,"[1]",22.555155,22.555300,0.00014532,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,940,46.569,"[2]",22.555155,22.555300,0.00014532,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,940,46.569,"[3]",22.555155,22.555300,0.00014532,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,940,46.569,"[4]",22.555155,22.555300,0.00014532,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,940,46.569,"[5]",22.555155,22.555300,0.00014532,0
minGroundLight,17,"Arequipa · pendiente -3 · N-S senoidal 2° · bifila · tresbolillo ×1 · 6 filas · az 0°",21-dic,1140,57.751,"[0,1]",32.925556,32.925700,0.00014441,0
minGroundLight,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,"[3]",2.331256,2.331400,0.00014429,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[0]",21.355557,21.355700,0.00014296,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[1]",21.355557,21.355700,0.00014296,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[2]",21.355557,21.355700,0.00014296,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[3]",21.355557,21.355700,0.00014296,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[4]",21.355557,21.355700,0.00014296,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[5]",21.355557,21.355700,0.00014296,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[6]",21.355557,21.355700,0.00014296,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,960,68.356,"[7]",21.355557,21.355700,0.00014296,0
minGroundLight,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-dic,840,19.460,"[0,1]",36.001657,36.001800,0.00014291,0
minGroundLight,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-dic,840,19.460,"[2,3]",36.001657,36.001800,0.00014291,0
minGroundLight,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-dic,840,19.460,"[4,5]",36.001657,36.001800,0.00014291,0
minGroundLight,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-dic,840,19.460,"[6,7]",36.001657,36.001800,0.00014291,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[0]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[1]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[2]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[3]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[4]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[5]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[6]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[7]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[8]",47.875659,47.875800,0.00014128,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,"[9]",47.875659,47.875800,0.00014128,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-mar,880,36.794,"[0,1]",54.099962,54.100100,0.00013803,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-mar,880,36.794,"[2,3]",54.099962,54.100100,0.00013803,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-mar,880,36.794,"[4,5]",54.099962,54.100100,0.00013803,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-mar,880,36.794,"[6,7]",54.099962,54.100100,0.00013803,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-mar,880,36.794,"[8,9]",54.099962,54.100100,0.00013803,0
minGroundLight,12,"Zaragoza · aleatorio 42 · N-S aleatorio 2° · mono · tresbolillo ×1 · 6 filas · az -20°",21-jun,540,47.627,"[0]",40.253762,40.253900,0.00013760,0
minGroundLight,18,"Arequipa · cresta 1 · N-S aleatorio 3° · mono · tresbolillo ×2 · 6 filas · az 0°",21-jun,920,44.450,"[0]",28.164665,28.164800,0.00013508,0
minGroundLight,23,"Zaragoza · aleatorio 7 · N-S rotula 6° · quebrado · tresbolillo ×1 · 8 filas · az 0°",21-jun,800,66.059,"[0,1]",19.872866,19.873000,0.00013419,0
minGroundLight,23,"Zaragoza · aleatorio 7 · N-S rotula 6° · quebrado · tresbolillo ×1 · 8 filas · az 0°",21-jun,800,66.059,"[2,3]",19.872866,19.873000,0.00013419,0
minGroundLight,23,"Zaragoza · aleatorio 7 · N-S rotula 6° · quebrado · tresbolillo ×1 · 8 filas · az 0°",21-jun,800,66.059,"[4,5]",19.872866,19.873000,0.00013419,0
minGroundLight,23,"Zaragoza · aleatorio 7 · N-S rotula 6° · quebrado · tresbolillo ×1 · 8 filas · az 0°",21-jun,800,66.059,"[6,7]",19.872866,19.873000,0.00013419,0
minGroundLight,18,"Arequipa · cresta 1 · N-S aleatorio 3° · mono · tresbolillo ×2 · 6 filas · az 0°",21-dic,880,59.846,"[5]",31.105566,31.105700,0.00013374,0
minGroundLight,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-jun,940,42.079,"[0]",47.863068,47.863200,0.00013213,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[0]",8.716069,8.716200,0.00013099,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[1]",8.716069,8.716200,0.00013099,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[2]",8.716069,8.716200,0.00013099,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[3]",8.716069,8.716200,0.00013099,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[4]",8.716069,8.716200,0.00013099,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[5]",8.716069,8.716200,0.00013099,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[6]",8.716069,8.716200,0.00013099,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,"[7]",8.716069,8.716200,0.00013099,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[0]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[1]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[2]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[3]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[4]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[5]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[6]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[7]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[8]",28.708970,28.709100,0.00012998,0
minGroundLight,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-jun,880,39.060,"[9]",28.708970,28.709100,0.00012998,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-dic,680,24.323,"[0,1]",24.679970,24.680100,0.00012954,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-dic,680,24.323,"[2,3]",24.679970,24.680100,0.00012954,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-dic,680,24.323,"[4,5]",24.679970,24.680100,0.00012954,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-dic,680,24.323,"[6,7]",24.679970,24.680100,0.00012954,0
minGroundLight,19,"Zaragoza · pendiente 6 · N-S constante -3° · quebrado · alineadas ×1 · 10 filas · az -20°",21-dic,680,24.323,"[8,9]",24.679970,24.680100,0.00012954,0
minGroundLight,17,"Arequipa · pendiente -3 · N-S senoidal 2° · bifila · tresbolillo ×1 · 6 filas · az 0°",21-dic,1020,82.351,"[4,5]",5.370271,5.370400,0.00012853,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[0]",35.024376,35.024500,0.00012414,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[1]",35.024376,35.024500,0.00012414,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[2]",35.024376,35.024500,0.00012414,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[3]",35.024376,35.024500,0.00012414,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[4]",35.024376,35.024500,0.00012414,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[5]",35.024376,35.024500,0.00012414,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[6]",35.024376,35.024500,0.00012414,0
minGroundLight,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,900,57.102,"[7]",35.024376,35.024500,0.00012414,0
minGroundLight,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1060,75.485,"[3]",16.342877,16.343000,0.00012309,0
minGroundLight,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1060,75.485,"[7]",16.342877,16.343000,0.00012309,0
minGroundLight,12,"Zaragoza · aleatorio 42 · N-S aleatorio 2° · mono · tresbolillo ×1 · 6 filas · az -20°",21-mar,760,48.259,"[0]",26.926077,26.926200,0.00012274,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1080,71.222,"[0]",19.207778,19.207900,0.00012184,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1080,71.222,"[1]",19.207778,19.207900,0.00012184,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1080,71.222,"[2]",19.207778,19.207900,0.00012184,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1080,71.222,"[3]",19.207778,19.207900,0.00012184,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1080,71.222,"[4]",19.207778,19.207900,0.00012184,0
minGroundLight,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1080,71.222,"[5]",19.207778,19.207900,0.00012184,0
minGroundLight,18,"Arequipa · cresta 1 · N-S aleatorio 3° · mono · tresbolillo ×2 · 6 filas · az 0°",21-mar,1060,69.576,"[5]",13.789979,13.790100,0.00012125,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,"[0]",53.769582,53.769700,0.00011833,0
minGroundLight,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,"[1]",53.769582,53.769700,0.00011833,0
